,campaign_id,campaign_name,org_id,start_date,end_date,budget,clicks,impressions,conversions
348,4,Campaign_4,143,2014-07-14,2014-08-13,24783.84,3767,95574,264
349,5,Campaign_5,143,2014-05-26,2014-06-25,27228.26,6423,56034,265
350,1,Campaign_1,193,2014-05-15,2014-06-14,39396.64,7538,58411,63
351,2,Campaign_2,193,2014-05-09,2014-06-08,21766.82,5585,47117,306
352,3,Campaign_3,193,2014-06-27,2014-07-27,7094.62,2800,7979,17
353,4,Campaign_4,193,2014-04-01,2014-05-01,12378.46,986,35505,181
354,5,Campaign_5,193,2014-06-11,2014-07-11,30818.32,4233,43541,326
355,1,Campaign_1,120,2014-03-21,2014-04-20,19323.0,6711,59197,405
356,2,Campaign_2,120,2014-10-31,2014-11-30,931.34,5349,33411,11
357,3,Campaign_3,120,2014-12-08,2015-01-07,19415.68,2610,3494,339
358,4,Campaign_4,120,2014-01-06,2014-02-05,33808.69,1769,12434,327
359,5,Campaign_5,120,2014-02-09,2014-03-11,44505.79,5164,82317,127
360,1,Campaign_1,68,2014-08-22,2014-09-21,23916.8,7160,12427,87
361,2,Campaign_2,68,2014-09-29,2014-10-29,2802.07,3671,65224,44
362,3,Campaign_3,68,2014-11-30,2014-12-30,15410.08,574,77696,490
363,4,Campaign_4,68,2014-12-22,2015-01-21,15558.07,1606,95707,291
364,5,Campaign_5,68,2014-10-25,2014-11-24,38162.85,5709,39318,492
365,1,Campaign_1,242,2014-11-20,2014-12-20,48834.74,5504,37535,211
366,2,Campaign_2,242,2014-01-04,2014-02-03,12601.49,3997,74307,113
367,3,Campaign_3,242,2014-05-02,2014-06-01,45363.44,9663,81919,19
368,4,Campaign_4,242,2014-02-07,2014-03-09,47203.93,4423,33882,175
369,5,Campaign_5,242,2014-09-05,2014-10-05,35231.25,3004,69996,338
370,1,Campaign_1,1,2014-05-19,2014-06-18,40830.03,7396,91394,186
371,2,Campaign_2,1,2014-04-13,2014-05-13,8636.41,1772,29824,257
372,3,Campaign_3,1,2014-05-10,2014-06-09,28606.08,2609,76577,485
373,4,Campaign_4,1,2014-04-05,2014-05-05,42810.75,7726,42200,473
374,5,Campaign_5,1,2014-01-31,2014-03-02,8243.12,4440,32996,266
375,1,Campaign_1,40,2014-06-08,2014-07-08,38078.76,2286,24240,484
376,2,Campaign_2,40,2014-07-15,2014-08-14,10148.06,7519,17574,331
377,3,Campaign_3,40,2014-03-10,2014-04-09,14004.13,7571,41618,338
378,4,Campaign_4,40,2014-05-09,2014-06-08,1453.12,9035,97724,242
379,5,Campaign_5,40,2014-02-03,2014-03-05,29944.28,2194,23037,234
380,1,Campaign_1,290,2014-07-31,2014-08-30,5271.35,6694,20415,327
381,2,Campaign_2,290,2014-09-12,2014-10-12,4397.82,1882,80369,477
382,3,Campaign_3,290,2014-04-12,2014-05-12,45666.22,318,2606,319
383,4,Campaign_4,290,2014-07-09,2014-08-08,37583.05,9635,39193,474
384,5,Campaign_5,290,2014-06-29,2014-07-29,33725.77,360,42446,9
385,1,Campaign_1,335,2014-04-06,2014-05-06,43789.99,4272,88058,277
386,2,Campaign_2,335,2014-08-23,2014-09-22,13369.7,6921,39309,379
387,3,Campaign_3,335,2014-07-23,2014-08-22,31998.28,8988,51504,213
388,4,Campaign_4,335,2014-12-25,2015-01-24,42272.23,7978,79309,79
389,5,Campaign_5,335,2014-06-22,2014-07-22,39960.61,7395,17959,188
390,1,Campaign_1,36,2014-04-29,2014-05-29,47870.57,4319,65439,2
391,2,Campaign_2,36,2014-12-10,2015-01-09,34330.94,6931,17732,80
392,3,Campaign_3,36,2014-09-13,2014-10-13,48893.31,5223,79509,368
393,4,Campaign_4,36,2014-01-29,2014-02-28,21140.65,8321,87646,274
394,5,Campaign_5,36,2014-10-15,2014-11-14,34713.16,5515,51088,194
395,1,Campaign_1,0,2014-07-24,2014-08-23,15477.81,5838,92347,65
396,2,Campaign_2,0,2014-11-20,2014-12-20,4122.97,1257,80736,254
397,3,Campaign_3,0,2014-07-08,2014-08-07,6805.22,1744,21802,230
398,4,Campaign_4,0,2014-11-12,2014-12-12,18972.38,7896,84171,372
399,5,Campaign_5,0,2014-11-25,2014-12-25,20965.88,7702,8294,320
400,1,Campaign_1,12,2014-03-27,2014-04-26,18559.95,6411,58427,28
401,2,Campaign_2,12,2014-10-22,2014-11-21,5304.78,2688,30734,46
402,3,Campaign_3,12,2014-10-17,2014-11-16,36418.25,666,96268,181
403,4,Campaign_4,12,2014-12-20,2015-01-19,15030.74,7308,54441,286
404,5,Campaign_5,12,2014-07-30,2014-08-29,29332.94,4135,66038,207
405,1,Campaign_1,35,2014-07-05,2014-08-04,847.58,3110,20833,233
406,2,Campaign_2,35,2014-09-09,2014-10-09,9232.8,2945,51314,307
407,3,Campaign_3,35,2014-03-31,2014-04-30,38867.01,3915,45525,124
408,4,Campaign_4,35,2014-05-22,2014-06-21,25977.35,8133,67538,136
409,5,Campaign_5,35,2014-05-14,2014-06-13,23083.7,2430,21066,87
410,1,Campaign_1,147,2014-12-21,2015-01-20,10350.25,7883,10134,242
411,2,Campaign_2,147,2014-11-24,2014-12-24,6635.47,4631,82636,96
412,3,Campaign_3,147,2014-03-19,2014-04-18,23021.02,9491,29349,19
413,4,Campaign_4,147,2014-02-16,2014-03-18,6257.47,4250,5097,12
414,5,Campaign_5,147,2014-12-10,2015-01-09,22783.64,3949,3164,287
415,1,Campaign_1,73,2014-06-18,2014-07-18,42499.92,6638,68734,277
416,2,Campaign_2,73,2014-12-23,2015-01-22,48035.47,9887,12558,405
417,3,Campaign_3,73,2014-08-30,2014-09-29,28976.49,3172,32453,252
418,4,Campaign_4,73,2014-09-13,2014-10-13,6520.52,6612,11655,146
419,5,Campaign_5,73,2014-09-19,2014-10-19,34757.86,3400,69024,425
420,1,Campaign_1,372,2014-11-25,2014-12-25,47583.17,7143,6737,349
421,2,Campaign_2,372,2014-07-16,2014-08-15,5815.96,2225,58100,195
422,3,Campaign_3,372,2014-07-12,2014-08-11,29970.71,8522,58192,284
423,4,Campaign_4,372,2014-05-31,2014-06-30,10091.17,2804,43140,212
424,5,Campaign_5,372,2014-12-10,2015-01-09,33930.93,6774,14294,269
425,1,Campaign_1,376,2014-10-18,2014-11-17,38005.3,966,12658,4
426,2,Campaign_2,376,2014-04-03,2014-05-03,42180.99,4096,1988,94
427,3,Campaign_3,376,2014-11-08,2014-12-08,31113.51,7600,33975,494
428,4,Campaign_4,376,2014-07-18,2014-08-17,15841.77,8746,86900,255
429,5,Campaign_5,376,2014-09-04,2014-10-04,41606.43,3965,40917,167
430,1,Campaign_1,208,2014-07-09,2014-08-08,40848.85,1888,32286,157
431,2,Campaign_2,208,2014-08-13,2014-09-12,49897.68,155,14339,443
432,3,Campaign_3,208,2014-10-26,2014-11-25,20739.5,7170,52867,327
433,4,Campaign_4,208,2014-05-07,2014-06-06,34524.83,2270,57548,329
434,5,Campaign_5,208,2014-07-18,2014-08-17,49802.2,5116,30435,160
435,1,Campaign_1,254,2014-09-22,2014-10-22,35459.22,8106,53504,227
436,2,Campaign_2,254,2014-05-11,2014-06-10,24807.71,2286,9382,273
437,3,Campaign_3,254,2014-12-24,2015-01-23,34395.99,1209,7149,188
438,4,Campaign_4,254,2014-08-09,2014-09-08,31004.0,2397,56803,311
439,5,Campaign_5,254,2014-12-05,2015-01-04,22211.44,1362,93119,413
440,1,Campaign_1,144,2014-11-14,2014-12-14,22048.85,4647,65927,414
441,2,Campaign_2,144,2014-11-09,2014-12-09,44500.16,1794,39619,207
442,3,Campaign_3,144,2014-08-17,2014-09-16,7417.53,6661,60678,202
443,4,Campaign_4,144,2014-09-25,2014-10-25,31678.41,9271,1654,205
444,5,Campaign_5,144,2014-08-30,2014-09-29,41325.72,7666,21712,68
445,1,Campaign_1,35,2014-09-27,2014-10-27,30089.98,7939,69064,468
446,2,Campaign_2,35,2014-10-04,2014-11-03,26375.42,6648,60988,305
447,3,Campaign_3,35,2014-06-01,2014-07-01,47519.83,3719,65059,159
448,4,Campaign_4,35,2014-02-12,2014-03-14,20517.26,3308,79789,459
449,5,Campaign_5,35,2014-02-06,2014-03-08,23913.06,8884,61176,264
450,1,Campaign_1,172,2014-04-07,2014-05-07,48246.32,1485,70974,238
451,2,Campaign_2,172,2014-04-07,2014-05-07,7175.05,2392,51971,53
452,3,Campaign_3,172,2014-09-12,2014-10-12,35182.61,9594,24386,378
453,4,Campaign_4,172,2014-08-11,2014-09-10,22961.12,4986,15378,68
454,5,Campaign_5,172,2014-06-20,2014-07-20,10164.77,6090,19755,497
455,1,Campaign_1,30,2014-01-29,2014-02-28,9192.2,762,69401,409
456,2,Campaign_2,30,2014-06-18,2014-07-18,39024.48,5967,64484,138
457,3,Campaign_3,30,2014-11-07,2014-12-07,39163.7,1431,72213,365
458,4,Campaign_4,30,2014-11-19,2014-12-19,24179.78,2182,51832,104
459,5,Campaign_5,30,2014-03-18,2014-04-17,25745.63,3081,91322,208
460,1,Campaign_1,62,2014-06-05,2014-07-05,40252.38,8738,1264,117
461,2,Campaign_2,62,2014-06-05,2014-07-05,49604.32,879,94913,425
462,3,Campaign_3,62,2014-09-11,2014-10-11,47324.24,2599,61049,84
463,4,Campaign_4,62,2014-07-29,2014-08-28,18537.24,1014,99030,441
464,5,Campaign_5,62,2014-10-03,2014-11-02,2739.17,624,84150,113
465,1,Campaign_1,18,2014-01-17,2014-02-16,9552.52,7589,60522,200
466,2,Campaign_2,18,2014-01-29,2014-02-28,42776.71,1485,38969,447
467,3,Campaign_3,18,2014-10-21,2014-11-20,17460.16,738,64392,42
468,4,Campaign_4,18,2014-08-21,2014-09-20,45966.47,1103,72965,31
469,5,Campaign_5,18,2014-11-29,2014-12-29,33108.49,9119,97372,476
470,1,Campaign_1,265,2014-01-23,2014-02-22,9596.96,6446,47219,219
471,2,Campaign_2,265,2014-01-29,2014-02-28,20875.33,7556,55400,121
472,3,Campaign_3,265,2014-11-12,2014-12-12,47684.88,3825,79392,317
473,4,Campaign_4,265,2014-08-28,2014-09-27,14650.67,889,69050,270
474,5,Campaign_5,265,2014-12-18,2015-01-17,42829.03,1550,88892,489
475,1,Campaign_1,42,2014-04-07,2014-05-07,30514.24,4513,88006,389
476,2,Campaign_2,42,2014-11-11,2014-12-11,7353.21,6466,32922,428
477,3,Campaign_3,42,2014-05-03,2014-06-02,5669.68,5403,56866,459
478,4,Campaign_4,42,2014-03-14,2014-04-13,38679.71,1676,31000,115
479,5,Campaign_5,42,2014-01-04,2014-02-03,27934.14,9461,80548,45
480,1,Campaign_1,26,2014-04-16,2014-05-16,25089.98,5699,28042,17
481,2,Campaign_2,26,2014-12-14,2015-01-13,15172.85,2667,68930,392
482,3,Campaign_3,26,2014-02-01,2014-03-03,33124.51,6619,4650,415
483,4,Campaign_4,26,2014-06-06,2014-07-06,49412.46,8713,7833,354
484,5,Campaign_5,26,2014-06-21,2014-07-21,5814.49,9321,72832,136
485,1,Campaign_1,0,2014-11-03,2014-12-03,24684.46,6189,6640,396
486,2,Campaign_2,0,2014-12-14,2015-01-13,14524.6,400,38808,366
487,3,Campaign_3,0,2014-12-06,2015-01-05,48793.68,1107,73571,98
488,4,Campaign_4,0,2014-07-29,2014-08-28,38456.15,5790,37603,381
489,5,Campaign_5,0,2014-11-12,2014-12-12,7085.36,6154,44995,33
490,1,Campaign_1,0,2014-06-22,2014-07-22,3180.11,3571,52806,4
491,2,Campaign_2,0,2014-12-20,2015-01-19,3788.78,1671,14177,80
492,3,Campaign_3,0,2014-06-23,2014-07-23,44360.5,3847,15913,401
493,4,Campaign_4,0,2014-01-20,2014-02-19,15740.28,1255,8686,392
494,5,Campaign_5,0,2014-04-22,2014-05-22,33424.48,5292,68810,485
495,1,Campaign_1,193,2014-10-10,2014-11-09,20773.91,9626,63668,87
496,2,Campaign_2,193,2014-04-05,2014-05-05,40835.82,3825,3491,86
497,3,Campaign_3,193,2014-10-07,2014-11-06,23339.0,1562,96689,102
498,4,Campaign_4,193,2014-10-14,2014-11-13,29249.29,4351,33859,22
499,5,Campaign_5,193,2014-08-17,2014-09-16,43420.97,7393,27266,357
500,1,Campaign_1,9,2014-03-25,2014-04-24,28370.33,6655,69408,496
501,2,Campaign_2,9,2014-11-27,2014-12-27,10103.65,5247,78746,441
502,3,Campaign_3,9,2014-10-29,2014-11-28,531.06,2571,73553,298
503,4,Campaign_4,9,2014-10-13,2014-11-12,18522.39,7208,79469,477
504,5,Campaign_5,9,2014-07-24,2014-08-23,31024.41,5847,74442,251
505,1,Campaign_1,292,2014-01-28,2014-02-27,28122.26,1820,42911,166
506,2,Campaign_2,292,2014-04-28,2014-05-28,20327.32,4013,40689,309
507,3,Campaign_3,292,2014-02-25,2014-03-27,45348.39,962,40448,191
508,4,Campaign_4,292,2014-04-27,2014-05-27,25419.4,5536,70174,297
509,5,Campaign_5,292,2014-03-17,2014-04-16,30440.92,3456,67751,379
510,1,Campaign_1,77,2014-04-23,2014-05-23,32691.01,3356,47945,474
511,2,Campaign_2,77,2014-02-28,2014-03-30,44015.51,2226,44471,52
512,3,Campaign_3,77,2014-06-02,2014-07-02,654.51,2936,15499,243
513,4,Campaign_4,77,2014-01-25,2014-02-24,43607.08,9453,25993,57
514,5,Campaign_5,77,2014-02-16,2014-03-18,49598.02,7453,48260,427
515,1,Campaign_1,146,2014-05-03,2014-06-02,14197.16,8254,86720,255
516,2,Campaign_2,146,2014-03-23,2014-04-22,5200.58,7523,81321,94
517,3,Campaign_3,146,2014-07-30,2014-08-29,16466.1,1751,23335,338
518,4,Campaign_4,146,2014-07-08,2014-08-07,13962.77,7112,90913,191
519,5,Campaign_5,146,2014-03-10,2014-04-09,43003.82,8349,45764,361
520,1,Campaign_1,8,2014-10-13,2014-11-12,31827.9,5573,32981,60
521,2,Campaign_2,8,2014-01-26,2014-02-25,29777.32,2180,99399,105
522,3,Campaign_3,8,2014-11-09,2014-12-09,39261.92,5896,72190,456
523,4,Campaign_4,8,2014-01-05,2014-02-04,38064.02,9438,28543,162
524,5,Campaign_5,8,2014-04-10,2014-05-10,17570.34,8319,9743,124
525,1,Campaign_1,375,2014-10-18,2014-11-17,19220.91,7940,12815,431
526,2,Campaign_2,375,2014-06-10,2014-07-10,48248.73,8288,69768,139
527,3,Campaign_3,375,2014-09-06,2014-10-06,44438.02,7209,83602,493
528,4,Campaign_4,375,2014-03-21,2014-04-20,32642.97,2720,24309,490
529,5,Campaign_5,375,2014-12-16,2015-01-15,2627.68,8870,97614,126
530,1,Campaign_1,209,2014-12-13,2015-01-12,28833.59,4629,18490,393
531,2,Campaign_2,209,2014-06-15,2014-07-15,15815.15,6017,21287,280
532,3,Campaign_3,209,2014-02-15,2014-03-17,20761.27,1455,81017,400
533,4,Campaign_4,209,2014-04-06,2014-05-06,44017.1,7047,16542,445
534,5,Campaign_5,209,2014-01-21,2014-02-20,45937.01,6175,51492,470
535,1,Campaign_1,195,2014-10-15,2014-11-14,34223.47,712,45159,247
536,2,Campaign_2,195,2014-07-21,2014-08-20,14784.72,8196,45221,254
537,3,Campaign_3,195,2014-10-17,2014-11-16,14963.83,1939,46926,476
538,4,Campaign_4,195,2014-03-15,2014-04-14,33360.46,922,32134,256
539,5,Campaign_5,195,2014-10-07,2014-11-06,38021.53,115,2456,173
540,1,Campaign_1,56,2014-05-01,2014-05-31,9060.13,9297,50092,432
541,2,Campaign_2,56,2014-11-18,2014-12-18,2769.67,3631,27801,22
542,3,Campaign_3,56,2014-05-27,2014-06-26,42394.82,2708,96285,401
543,4,Campaign_4,56,2014-02-06,2014-03-08,34197.32,6142,88783,261
544,5,Campaign_5,56,2014-08-27,2014-09-26,9728.69,6947,86974,214
545,1,Campaign_1,130,2014-08-13,2014-09-12,27890.89,1786,44742,79
546,2,Campaign_2,130,2014-09-26,2014-10-26,18024.33,9726,53856,451
547,3,Campaign_3,130,2014-10-23,2014-11-22,4347.18,4904,16306,279
548,4,Campaign_4,130,2014-12-27,2015-01-26,41838.5,5658,91036,455
549,5,Campaign_5,130,2014-10-16,2014-11-15,5533.41,7909,83119,267
550,1,Campaign_1,23,2014-01-06,2014-02-05,44638.1,5117,9330,489
551,2,Campaign_2,23,2014-09-27,2014-10-27,22074.77,4727,8479,32
552,3,Campaign_3,23,2014-04-18,2014-05-18,39512.7,7716,4562,150
553,4,Campaign_4,23,2014-03-26,2014-04-25,7048.09,3865,74144,365
554,5,Campaign_5,23,2014-03-26,2014-04-25,46060.71,9896,47443,156
555,1,Campaign_1,63,2014-11-10,2014-12-10,36746.72,5393,26102,112
556,2,Campaign_2,63,2014-11-19,2014-12-19,4512.5,1963,73169,232
557,3,Campaign_3,63,2014-08-29,2014-09-28,27641.33,2366,58875,17
558,4,Campaign_4,63,2014-10-28,2014-11-27,33686.29,8854,38309,219
559,5,Campaign_5,63,2014-06-24,2014-07-24,45009.06,3393,53651,293
560,1,Campaign_1,10,2014-08-08,2014-09-07,18120.41,1049,8934,340
561,2,Campaign_2,10,2014-01-02,2014-02-01,37157.56,2184,12727,394
562,3,Campaign_3,10,2014-08-20,2014-09-19,27353.24,725,84942,13
563,4,Campaign_4,10,2014-12-02,2015-01-01,20916.2,6443,65938,330
564,5,Campaign_5,10,2014-11-16,2014-12-16,36996.1,9769,22221,478
565,1,Campaign_1,141,2014-06-22,2014-07-22,37070.22,9849,23889,22
566,2,Campaign_2,141,2014-04-16,2014-05-16,3366.4,4212,69273,335
567,3,Campaign_3,141,2014-10-01,2014-10-31,15787.46,1238,28847,241
568,4,Campaign_4,141,2014-06-26,2014-07-26,25720.16,958,32004,24
569,5,Campaign_5,141,2014-04-06,2014-05-06,49779.54,9718,3160,383
570,1,Campaign_1,0,2014-02-08,2014-03-10,4820.57,1202,11510,423
571,2,Campaign_2,0,2014-01-14,2014-02-13,37569.44,3252,77731,201
572,3,Campaign_3,0,2014-02-24,2014-03-26,2942.58,632,38099,447
573,4,Campaign_4,0,2014-03-18,2014-04-17,22827.81,4799,44028,137
574,5,Campaign_5,0,2014-05-24,2014-06-23,45937.16,3727,6715,341
575,1,Campaign_1,70,2014-02-10,2014-03-12,27168.49,2949,91564,353
576,2,Campaign_2,70,2014-08-21,2014-09-20,1215.86,2959,34965,296
577,3,Campaign_3,70,2014-02-06,2014-03-08,15125.64,8747,54523,388
578,4,Campaign_4,70,2014-01-21,2014-02-20,39608.03,8067,72927,226
579,5,Campaign_5,70,2014-06-13,2014-07-13,9603.44,4382,91543,177
580,1,Campaign_1,406,2014-11-27,2014-12-27,22778.14,7371,53791,20
581,2,Campaign_2,406,2014-08-02,2014-09-01,41802.07,1453,76002,340
582,3,Campaign_3,406,2014-11-28,2014-12-28,13874.22,1415,51245,302
583,4,Campaign_4,406,2014-04-06,2014-05-06,24292.09,8452,31328,339
584,5,Campaign_5,406,2014-06-16,2014-07-16,49389.51,4941,87308,417
585,1,Campaign_1,253,2014-07-31,2014-08-30,11116.21,2182,41640,394
586,2,Campaign_2,253,2014-11-14,2014-12-14,47714.54,9780,63754,417
587,3,Campaign_3,253,2014-06-15,2014-07-15,14599.48,1066,53378,90
588,4,Campaign_4,253,2014-08-14,2014-09-13,2368.01,3375,24951,98
589,5,Campaign_5,253,2014-12-21,2015-01-20,47510.51,9331,55512,5
590,1,Campaign_1,5,2014-12-15,2015-01-14,46002.3,963,65448,419
591,2,Campaign_2,5,2014-05-24,2014-06-23,39338.36,4536,59807,249
592,3,Campaign_3,5,2014-06-03,2014-07-03,24434.3,4300,16676,482
593,4,Campaign_4,5,2014-05-21,2014-06-20,37484.41,6077,3297,497
594,5,Campaign_5,5,2014-07-10,2014-08-09,21642.6,2711,21070,432
595,1,Campaign_1,97,2014-10-02,2014-11-01,7227.56,8622,69990,407
596,2,Campaign_2,97,2014-01-26,2014-02-25,27760.26,7609,95043,283
597,3,Campaign_3,97,2014-01-09,2014-02-08,24013.0,3858,1369,64
598,4,Campaign_4,97,2014-01-26,2014-02-25,19443.15,989,55560,211
599,5,Campaign_5,97,2014-11-20,2014-12-20,47363.6,9379,43467,168
600,1,Campaign_1,32,2014-02-17,2014-03-19,49468.33,5631,33718,12
601,2,Campaign_2,32,2014-08-01,2014-08-31,30543.43,8294,33787,10
602,3,Campaign_3,32,2014-08-20,2014-09-19,4481.51,7341,65670,154
603,4,Campaign_4,32,2014-10-23,2014-11-22,44988.19,1934,30456,441
604,5,Campaign_5,32,2014-04-21,2014-05-21,48309.77,8350,30229,221
605,1,Campaign_1,7,2014-09-30,2014-10-30,39808.45,7559,37551,300
606,2,Campaign_2,7,2014-04-23,2014-05-23,29415.48,8237,80063,325
607,3,Campaign_3,7,2014-08-01,2014-08-31,16792.87,9007,74105,73
608,4,Campaign_4,7,2014-02-18,2014-03-20,28696.82,5905,6425,415
609,5,Campaign_5,7,2014-09-25,2014-10-25,37673.15,5759,56675,236
610,1,Campaign_1,225,2014-09-10,2014-10-10,45392.12,4156,5258,171
611,2,Campaign_2,225,2014-01-02,2014-02-01,42980.87,5569,67059,292
612,3,Campaign_3,225,2014-05-22,2014-06-21,40664.24,1268,42725,373
613,4,Campaign_4,225,2014-01-15,2014-02-14,11798.65,9140,50881,235
614,5,Campaign_5,225,2014-10-17,2014-11-16,2351.72,2248,55125,460
615,1,Campaign_1,327,2014-07-05,2014-08-04,11433.94,8013,83343,180
616,2,Campaign_2,327,2014-02-06,2014-03-08,3307.17,937,45548,410
617,3,Campaign_3,327,2014-07-13,2014-08-12,47976.02,5765,51315,89
618,4,Campaign_4,327,2014-06-17,2014-07-17,7846.01,9788,80944,483
619,5,Campaign_5,327,2014-08-01,2014-08-31,26416.29,1425,24545,390
620,1,Campaign_1,267,2014-10-12,2014-11-11,32942.43,8665,94382,409
621,2,Campaign_2,267,2014-09-22,2014-10-22,36013.96,187,5015,462
622,3,Campaign_3,267,2014-02-08,2014-03-10,32154.68,6579,20450,364
623,4,Campaign_4,267,2014-04-12,2014-05-12,26486.56,3578,55698,92
624,5,Campaign_5,267,2014-03-17,2014-04-16,26625.63,3442,99765,264
625,1,Campaign_1,17,2014-05-26,2014-06-25,49738.08,4010,31807,332
626,2,Campaign_2,17,2014-04-10,2014-05-10,45722.66,2664,76632,439
627,3,Campaign_3,17,2014-01-31,2014-03-02,22486.1,9941,59380,238
628,4,Campaign_4,17,2014-07-18,2014-08-17,2811.13,5871,6553,456
629,5,Campaign_5,17,2014-03-10,2014-04-09,16354.75,6094,27231,84
630,1,Campaign_1,154,2014-02-24,2014-03-26,41168.99,7728,53932,345
631,2,Campaign_2,154,2014-05-10,2014-06-09,5357.31,139,68241,222
632,3,Campaign_3,154,2014-01-04,2014-02-03,22195.33,757,70206,191
633,4,Campaign_4,154,2014-10-16,2014-11-15,22458.66,4745,87384,159
634,5,Campaign_5,154,2014-03-10,2014-04-09,21464.09,5744,88052,385
635,1,Campaign_1,288,2014-01-13,2014-02-12,7279.99,4377,63960,239
636,2,Campaign_2,288,2014-12-07,2015-01-06,46592.49,3001,69400,59
637,3,Campaign_3,288,2014-05-21,2014-06-20,38419.8,9708,3349,430
638,4,Campaign_4,288,2014-11-06,2014-12-06,11910.83,8974,15922,405
639,5,Campaign_5,288,2014-10-26,2014-11-25,42178.99,2635,40787,285
640,1,Campaign_1,317,2014-11-12,2014-12-12,36291.1,4838,5009,22
641,2,Campaign_2,317,2014-02-06,2014-03-08,13301.36,1940,24763,498
642,3,Campaign_3,317,2014-11-18,2014-12-18,45950.98,6692,27402,252
643,4,Campaign_4,317,2014-09-13,2014-10-13,40706.29,3435,52572,352
644,5,Campaign_5,317,2014-08-13,2014-09-12,5354.68,5184,65070,397
645,1,Campaign_1,169,2014-12-19,2015-01-18,3225.49,6267,4173,349
646,2,Campaign_2,169,2014-03-16,2014-04-15,47102.82,7231,83190,242
647,3,Campaign_3,169,2014-10-27,2014-11-26,13307.73,8726,42843,129
648,4,Campaign_4,169,2014-11-21,2014-12-21,46108.78,4071,92424,223
649,5,Campaign_5,169,2014-07-27,2014-08-26,44388.63,8486,53305,397
650,1,Campaign_1,62,2014-06-02,2014-07-02,27753.47,1765,27376,441
651,2,Campaign_2,62,2014-06-29,2014-07-29,32545.66,9661,59991,391
652,3,Campaign_3,62,2014-08-19,2014-09-18,49417.89,2523,33714,150
653,4,Campaign_4,62,2014-10-11,2014-11-10,45372.69,3526,37091,218
654,5,Campaign_5,62,2014-08-09,2014-09-08,26374.36,9412,70010,346
655,1,Campaign_1,275,2014-07-24,2014-08-23,14257.18,4533,83135,240
656,2,Campaign_2,275,2014-03-25,2014-04-24,47523.69,9618,12315,224
657,3,Campaign_3,275,2014-07-28,2014-08-27,14896.34,2700,49599,346
658,4,Campaign_4,275,2014-10-03,2014-11-02,19440.91,8150,62050,79
659,5,Campaign_5,275,2014-10-20,2014-11-19,23741.61,1165,57297,447
660,1,Campaign_1,327,2014-08-18,2014-09-17,21545.13,7087,12096,174
661,2,Campaign_2,327,2014-11-12,2014-12-12,7245.86,9517,68149,322
662,3,Campaign_3,327,2014-02-19,2014-03-21,47655.46,7656,54040,102
663,4,Campaign_4,327,2014-05-15,2014-06-14,42001.97,1972,11833,410
664,5,Campaign_5,327,2014-03-27,2014-04-26,23634.21,8915,63732,477
665,1,Campaign_1,194,2014-02-20,2014-03-22,41077.8,4280,14794,479
666,2,Campaign_2,194,2014-02-27,2014-03-29,9345.37,3551,10288,106
667,3,Campaign_3,194,2014-04-13,2014-05-13,3541.18,5893,36374,209
668,4,Campaign_4,194,2014-09-12,2014-10-12,32998.22,2715,46897,319
669,5,Campaign_5,194,2014-04-13,2014-05-13,43384.09,8416,14814,255
670,1,Campaign_1,96,2014-06-13,2014-07-13,28278.85,2311,75067,203
671,2,Campaign_2,96,2014-03-22,2014-04-21,29269.41,8908,62879,85
672,3,Campaign_3,96,2014-07-20,2014-08-19,31815.85,5112,3260,468
673,4,Campaign_4,96,2014-01-13,2014-02-12,22171.76,945,30799,420
674,5,Campaign_5,96,2014-12-25,2015-01-24,9863.18,2265,55349,33
675,1,Campaign_1,108,2014-01-17,2014-02-16,9122.27,4909,3078,465
676,2,Campaign_2,108,2014-11-22,2014-12-22,5833.21,6425,15869,112
677,3,Campaign_3,108,2014-01-21,2014-02-20,818.71,7751,88289,97
678,4,Campaign_4,108,2014-06-11,2014-07-11,11509.39,1494,77382,172
679,5,Campaign_5,108,2014-02-17,2014-03-19,27604.28,4557,13151,194
680,1,Campaign_1,67,2014-06-22,2014-07-22,15734.48,2141,57993,357
681,2,Campaign_2,67,2014-09-19,2014-10-19,35957.76,5142,39242,328
682,3,Campaign_3,67,2014-08-05,2014-09-04,9005.31,5645,73204,400
683,4,Campaign_4,67,2014-04-09,2014-05-09,32186.7,7218,33279,72
684,5,Campaign_5,67,2014-09-20,2014-10-20,5342.77,6614,96575,113
685,1,Campaign_1,96,2014-07-13,2014-08-12,40563.52,5975,74007,318
